id	type	DescriptionTitle	PriceLabel	ListingDate	ReListingDate	Address	Suburb	State	PostCode	Property.lat	Property.lon	PropertyType	Agency.Id	Agency.Type	Agency.Name	Agent.Name	Beds	Baths	Cars	EER	PlotSize	Features
168645210	RENTAL_RESIDENTIAL	CONTAINER LlIVING	$250 per week	2013-07-09 04:00:11		20 Railway Street	Oaks Estate	ACT	2620	-35.34167998	149.22536915	COMMERCIAL_STUDIO	308865	PrivateLister	Private Lister		1	0	0			['ELECTRIC_HEATING', 'NEW_CONSTRUCTION', 'PARTIALLY_FURNISHED', 'SELF_CONTAINED_FLAT']
168668690	RENTAL_RESIDENTIAL	City Nesuto 4.5 star one bedroom apartment hotel	$420 per week	2013-07-29 10:42:26		2 Akuna Street	City	ACT	2601	-35.2821866	149.1324253	APARTMENT	63875	PrivateLister	Private Lister		1	1	0	3	2306.2	['AIR_CONDITIONING', 'AIR_CONDITIONING_OTHER', 'FULLY_FURNISHED', 'SHORT_TERM_LEASE', 'SWIMMING_POOL', 'TENNIS_COURT']
168674740	RENTAL_RESIDENTIAL	EXECUTIVE RESIDENCE, BEST STREET!	$700 per week	2013-08-04 08:43:49		Buzacott Place	McKellar	ACT	2617	-35.21895507	149.07782302	HOUSE	319055	PrivateLister	Private Lister		4	3	3	3.5	765.9	['DINING_ROOM', 'FAMILY_ROOM', 'RUMPUS_ROOM', 'STUDY']
168677590	RENTAL_RESIDENTIAL	The Hub - One bedroom apartment	$500 per week	2013-08-06 22:51:00		35/21 Braybrooke Street	Bruce	ACT	2617	-35.24330338	149.10077869	UNIT	417047	PrivateLister	Private Lister		1	2	1	6	4739.1	['AIR_CONDITIONING', 'AIR_CONDITIONING_OTHER', 'HEATING_REVERSE_CYCLE']
168700430	RENTAL_RESIDENTIAL	THIS PROPERTY IS NOW RENTED	$2,330 per week	2013-08-24 11:00:00		(no street name provided)	Lyneham	ACT	2602	-35.2388221575507	149.120459963335	HOUSE	35545	PrivateLister	Private Lister		1	1	2		852.9	[]
168710170	RENTAL_RESIDENTIAL	APARTMENT	$500 per week	2013-09-02 00:05:26		(no street name provided)	Bruce	ACT	2617	-35.244283974696	149.099220161697	APARTMENT	31315	PrivateLister	Private Lister		1	1	1		7200.6	['SEPARATE_TOILET']
168714690	RENTAL_RESIDENTIAL	Near new 3 bedroom residence in Chiefly	$700 per week	2013-09-05 03:21:16		(no street name provided)	Chifley	ACT	2606	-35.3550719	149.0824089	HOUSE	67065	PrivateLister	Private Lister		3	2	4	6	800.3	['ALLOCATED_CAR_SPACE', 'DINING_ROOM', 'DISABILITY_FRIENDLY', 'ENCLOSED_BACKYARD', 'FAMILY_ROOM', 'HEATING_CENTRAL', 'NEW_CONSTRUCTION']
168722180	RENTAL_RESIDENTIAL	self-contained Studio	By Negotiation	2013-09-10 11:02:09		13 Flagstone Street	Harrison	ACT	2914	-35.2075096	149.1504869	COMMERCIAL_STUDIO	11221	PrivateLister	Private Lister		1	1	1	5	540	['AIR_CONDITIONING', 'AIR_CONDITIONING_OTHER', 'ENCLOSED_BACKYARD']
