ListingId	DateTime	URL
170395764	2018-03-14 13:00:00	89-fremantle-drive-stirling-act-2611
174800071	2018-01-16 23:08:22	8-bellhouse-crescent-moncrieff-act-2914
174843039	2018-01-29 23:46:59	unit-12-20-eyre-street-kingston-act-2604
174848568	2018-02-01 23:31:03	harrison-act-2914?tid=174848568
174854794	2018-01-25 03:21:24	taylor-act-2913?tid=174854794
174863388	2018-01-29 05:28:07	120-eastern-valley-way-belconnen-act-2617
174900370	2018-02-13 22:38:29	metropol-studio-apartment-car-space-reid-act-2612?tid=174900370
174911125	2018-03-13 03:53:08	unit-17-21-battye-street-bruce-act-2617
174911856	2018-02-08 00:42:38	41-djerrkura-street-bonner-act-2914
174915144	2018-02-13 22:31:24	metropol-studio-apartment-reid-act-2612?tid=174915144
174915151	2018-02-19 05:32:29	grand-central-towers-relax-recharge-revel-woden-act-2606?tid=174915151
174988484	2018-02-23 10:20:13	22-pridham-street-farrer-act-2607
175054219	2018-03-12 13:00:20	unit-21-1-mouat-street-lyneham-act-2602
175084619	2018-03-21 01:57:20	taylor-act-2913?tid=175084619
175085520	2018-03-20 01:24:24	unit-316-240-bunda-street-city-act-2601
175103334	2018-03-23 06:00:16	45-gungahlin-place-gungahlin-act-2912?tid=175103334
175109343	2018-03-28 09:27:33	ginninderra-estate-act-2615?tid=175109343
