ListingId	EventId	StartDateTime	EndDateTime	EventType
178752007	113529266	2020-11-10T15:15:00	2020-11-10T15:30:00	EXHIBITION
178752007	113529266	2020-11-10T15:15:00	2020-11-10T15:30:00	EXHIBITION
178752007	113523015	2020-11-11T12:00:00	2020-11-11T12:15:00	EXHIBITION
178752007	113523015	2020-11-11T12:00:00	2020-11-11T12:15:00	EXHIBITION
178718565	113547794	2020-11-11T12:15:00	2020-11-11T12:30:00	EXHIBITION
178718565	113547794	2020-11-11T12:15:00	2020-11-11T12:30:00	EXHIBITION
178663708	113547311	2020-11-11T12:30:00	2020-11-11T12:45:00	EXHIBITION
178663708	113547311	2020-11-11T12:30:00	2020-11-11T12:45:00	EXHIBITION
178653393	113527434	2020-11-11T13:45:00	2020-11-11T14:00:00	EXHIBITION
178653393	113527434	2020-11-11T13:45:00	2020-11-11T14:00:00	EXHIBITION
178649074	113531322	2020-11-11T14:45:00	2020-11-11T15:00:00	EXHIBITION
178649074	113531322	2020-11-11T14:45:00	2020-11-11T15:00:00	EXHIBITION
178735630	113504112	2020-11-11T16:00:00	2020-11-11T16:30:00	EXHIBITION
178735630	113504112	2020-11-11T16:00:00	2020-11-11T16:30:00	EXHIBITION
178759613	113529932	2020-11-11T16:00:00	2020-11-11T16:15:00	EXHIBITION
178759613	113529932	2020-11-11T16:00:00	2020-11-11T16:15:00	EXHIBITION
178721299	113508372	2020-11-11T17:15:00	2020-11-11T17:30:00	EXHIBITION
178721299	113508372	2020-11-11T17:15:00	2020-11-11T17:30:00	EXHIBITION
178706374	113539885	2020-11-12T12:10:00	2020-11-12T12:25:00	EXHIBITION
178706374	113539885	2020-11-12T12:10:00	2020-11-12T12:25:00	EXHIBITION
178706590	113540117	2020-11-12T12:30:00	2020-11-12T12:45:00	EXHIBITION
178706590	113540117	2020-11-12T12:30:00	2020-11-12T12:45:00	EXHIBITION
178752007	113523014	2020-11-12T13:30:00	2020-11-12T13:45:00	EXHIBITION
178752007	113523014	2020-11-12T13:30:00	2020-11-12T13:45:00	EXHIBITION
178660459	113548211	2020-11-12T15:30:00	2020-11-12T15:45:00	EXHIBITION
178660459	113548211	2020-11-12T15:30:00	2020-11-12T15:45:00	EXHIBITION
178596231	113518101	2020-11-12T15:40:00	2020-11-12T15:55:00	EXHIBITION
178596231	113518101	2020-11-12T15:40:00	2020-11-12T15:55:00	EXHIBITION
178692993	113548401	2020-11-13T09:30:00	2020-11-13T09:40:00	EXHIBITION
178692993	113548401	2020-11-13T09:30:00	2020-11-13T09:40:00	EXHIBITION
178561408	113546914	2020-12-05T17:00:00	2020-12-05T17:30:00	EXHIBITION
178561408	113546914	2020-12-05T17:00:00	2020-12-05T17:30:00	EXHIBITION
