ListingId	EventId	StartDateTime	EndDateTime	EventType
178795819	113541523	2020-11-10T14:00:00	2020-11-10T14:30:00	EXHIBITION
178795819	113541523	2020-11-10T14:00:00	2020-11-10T14:30:00	EXHIBITION
178809097	113529693	2020-11-10T15:00:00	2020-11-10T15:15:00	EXHIBITION
178809097	113529693	2020-11-10T15:00:00	2020-11-10T15:15:00	EXHIBITION
178859728	113518073	2020-11-10T15:05:00	2020-11-10T15:20:00	EXHIBITION
178859728	113518073	2020-11-10T15:05:00	2020-11-10T15:20:00	EXHIBITION
178889815	113518621	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178889815	113518621	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178868681	113521707	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178868681	113521707	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178775787	113527326	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178775787	113527326	2020-11-10T15:30:00	2020-11-10T15:45:00	EXHIBITION
178864353	113518084	2020-11-10T15:40:00	2020-11-10T15:55:00	EXHIBITION
178864353	113518084	2020-11-10T15:40:00	2020-11-10T15:55:00	EXHIBITION
178853796	113517307	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178853796	113517307	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178787490	113529677	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178787490	113529677	2020-11-10T15:45:00	2020-11-10T16:00:00	EXHIBITION
178804628	113489532	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178804628	113489532	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178861776	113509979	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178861776	113509979	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178829105	113525428	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
178829105	113525428	2020-11-10T16:00:00	2020-11-10T16:15:00	EXHIBITION
